DISTRITO,tmin_mean_total
EL CENEPA,19.829569611101522
RIO SANTIAGO,21.693560697115384
SAN JUAN DE BIGOTE,19.485030364990234
BUENOS AIRES,19.45589158799913
CANCHAQUE,16.326428985595705
LA MATANZA,19.34489397321429
CATACAOS,19.326097954644098
VEINTISEIS DE OCTUBRE,19.847286224365234
LALAQUIZ,16.041810913085936
SANTA CATALINA DE MOSSA,17.603240966796875
YAMANGO,15.47827845982143
MORROPON,19.297835431780136
HUANCABAMBA,11.084377644856769
CHALACO,13.596452941894531
PIURA,20.04649963378906
CASTILLA,19.958071899414065
SANTO DOMINGO,14.797465209960938
CHULUCANAS,19.490281394675925
MIGUEL CHECA,19.989078776041666
ARENAL,
LA HUACA,19.830962844122023
BELLAVISTA,
COLAN,19.77780113220215
EL CARMEN DE LA FRONTERA,10.690834408714657
SALITRAL,
VICHAYAL,19.933560943603517
FRIAS,14.918856811523437
AMOTAPE,19.929505920410158
TAMARINDO,20.052492523193358
PACAIPAMPA,13.73656394264915
IGNACIO ESCUDERO,20.077509416852678
SAPILLICA,16.404846530490452
LAGUNAS,14.312662833077567
TAMBO GRANDE,20.081437988281248
SULLANA,20.20265359317555
QUERECOTILLO,20.083675231933594
LA BREA,19.796992375300484
LAS LOMAS,19.918516138980262
MONTERO,17.311869049072264
PAIMAS,18.922575378417967
SICCHEZ,17.23326873779297
JILILI,18.032775115966796
AYABACA,14.922389190051021
PARIÑAS,20.14285505022321
LOBITOS,20.481024424235024
SUYO,19.99596435546875
EL ALTO,20.374307686941965
MARCAVELICA,19.909771613354952
LOS ORGANOS,20.956383841378347
MANCORA,21.270442962646484
LANCONES,19.930030992296004
OLMOS,18.895700412326388
PAITA,19.454971036044036
SECHURA,19.289692330867688
PILPICHACA,0.5062351331318895
SANTO TOMAS DE PATA,3.556529331207275
SAN ANTONIO DE ANTAPARCO,5.7167645454406735
JULCAMARCA,7.148902702331543
LIRCAY,1.5491617475237167
CHINCHO,10.73033447265625
SAN PEDRO,10.18465185546875
UPAHUACHO,3.271354002111098
SANTA LUCIA,9.869705810546876
SAN CRISTOBAL,5.948217671712239
CORONEL CASTAÑEDA,1.4759131354254644
SARHUA,3.393907928466797
VILCAS HUAMAN,5.001922716413225
VILCANCHOS,2.889163360595703
SANCOS,9.400571265587441
OYOLO,0.9336802368164061
SAISA,8.705915527343752
CHAVIÑA,5.8339975210336545
SAN JUAN,6.130805778503418
HUAMANQUIQUIA,5.803590583801269
ALCAMENCA,7.476503372192383
CORCULLA,8.123872756958008
SARA SARA,5.766620127360026
PAUSA,6.646868515014648
SAN JOSE DE USHUA,8.521437454223634
PARARCA,4.972702852884929
PULLO,8.803267415364584
PUYUSCA,5.220003940748132
LAMPA,4.068150997161865
MARCABAMBA,2.495247316360474
COLTA,3.5142745123969186
CHUMPI,6.348839499733665
SAN JAVIER DE ALPABAMBA,6.114806365966797
CORACORA,2.9312953218500666
LEONCIO PRADO,7.822347174750433
CHIPAO,2.805049171447754
LUCANAS,4.215903727213542
CABANA,3.40844486781529
OCAÑA,9.837201145717076
OTOCA,8.305598958333333
CARMEN SALCEDO,3.4432763780866353
SAN FRANCISCO DE RAVACAYCO,4.247464497884114
SORAS,3.2671500015258785
HUAC-HUAS,10.899991912841797
LARAMATE,5.71719812463831
LLAUTA,9.092804527282714
SANTIAGO DE PAUCARAY,3.5757889270782472
ASQUIPATA,5.387670230865479
AUCARA,3.6759934524009963
MORCOLLA,5.285691146850586
APONGO,4.059205627441406
PACAPAUSA,3.9244579315185546
PUQUIO,4.479127502441406
SANTA ANA DE HUAYCAHUACHO,6.970863628387451
ACCOMARCA,7.494693279266357
BELEN,8.78167667388916
CAYARA,7.082874870300293
HUANCARAYLLA,4.220737075805664
COLCA,9.021216201782227
SAURAMA,8.422577158610025
HUANCAPI,4.70783222743443
TOTOS,3.337265268961589
MARIA PARADO DE BELLIDO,4.267645072937012
LURICOCHA,11.151822471618653
UCHURACCAY,3.8571829795837402
SANTA ROSA,11.940640476771765
AYNA,11.173990715874567
CANGALLO,7.014154161725726
CONCEPCION,5.820208104451497
VISCHONGO,4.591921005249024
LOS MOROCHUCOS,4.026814185248481
CHUSCHI,2.822961601844201
PARAS,1.5131553377423967
OCROS,6.042470203746449
CHIARA,3.966029408772787
LUIS CARRANZA,4.288692760467529
CARMEN ALTO,
SAN JUAN BAUTISTA,9.24476490020752
ACOCRO,4.83528319138747
VINCHOS,2.836304521560669
ANDRES AVELINO CACERES DORREGARAY,
SOCOS,4.694909604390462
TAMBILLO,8.62866668701172
JESUS NAZARENO,9.572164726257324
AYACUCHO,10.016363525390625
SAN JOSE DE TICLLAS,8.28952465057373
ACOS VINCHOS,6.474405543009441
SANTIAGO DE PISCHA,9.243080329895019
PACAYCASA,10.455435943603515
QUINUA,6.400763416290284
ACARI,13.425514390733506
BELLA UNION,14.536617223227896
MI PERU,
YAGUAS,23.00502794989224
ROSA PANDURO,22.549683045504384
HUANTA,6.085484749930246
INKAWASI,9.492367426554363
ANDAYMARCA,9.984130986531575
QUICHUAS,4.9408611297607425
VILLA VIRGEN,10.719268798828125
JOSE MARIA ARGUEDAS,3.577639007568359
PUCACOLPA,8.285868581136068
TINTAY PUNCU,8.983073806762695
AYAHUANCO,7.827438909357244
VIZCATAN DEL ENE,15.966617376154119
VILLA KINTIARINA,15.645878165108817
LA YARADA LOS PALOS,16.000762329101562
LA MORADA,16.598267909458706
SANTA ROSA DE ALTO YANAJANCA,12.793814522879465
SAN PABLO DE PILLAO,12.268482123480904
CHACA,3.716701889038086
ROBLE,8.230837631225585
PICHOS,3.4893426513671875
ROCCHACC,8.24311866760254
EL PORVENIR,11.382784652709962
SANTIAGO DE TUCUMA,3.906190776824951
CHUNGUI,8.823562812805175
LOS CHANKAS,11.17249969482422
ECHARATE,14.62366186039306
JOSE CRESPO Y CASTILLO,17.12339266263522
HERMILIO VALDIZAN,17.973397064208985
DANIEL ALOMIA ROBLES,17.266315714518228
RUPA-RUPA,18.9002742767334
MARIANO DAMASO BERAUN,16.788468815730166
LUYANDO,19.286489868164065
PUCAYACU,17.54723779296875
CASTILLO GRANDE,19.085426584879556
PUEBLO NUEVO,18.45411635178786
SANTO DOMINGO DE ANDA,18.07663345336914
SAN MIGUEL,0.7626864016056061
HUAURA,16.741152572631837
